game_id,timestamp,green_engine,green_level,yellow_engine,yellow_level,ruleset_bits,first_player,winner,duration_s,status
g_1779621134890_149960,2026-05-24T13:12:26+02:00,negamax,1,negamontecarlo,1,0,yellow,green,12,ok
